,159001.SZ,159003.SZ,159005.SZ,159901.SZ,159902.SZ,159903.SZ,159905.SZ,159906.SZ,159907.SZ,159908.SZ,159909.SZ,159910.SZ,159911.SZ,159912.SZ,159913.SZ,159915.SZ,159916.SZ,159918.SZ,159919.SZ,159920.SZ,159921.SZ,159922.SZ,159923.SZ,159924.SZ,159925.SZ,159926.SZ,159927.SZ,159928.SZ,159929.SZ,159930.SZ,159931.SZ,159932.SZ,159933.SZ,159934.SZ,159935.SZ,159936.SZ,159937.SZ,159938.SZ,159939.SZ,159940.SZ,159941.SZ,159942.SZ,159943.SZ,159944.SZ,159945.SZ,159946.SZ,159948.SZ,159949.SZ,510010.SH,510020.SH,510030.SH,510050.SH,510060.SH,510070.SH,510090.SH,510110.SH,510120.SH,510130.SH,510150.SH,510160.SH,510170.SH,510180.SH,510190.SH,510210.SH,510220.SH,510230.SH,510260.SH,510270.SH,510280.SH,510290.SH,510300.SH,510310.SH,510330.SH,510360.SH,510410.SH,510420.SH,510430.SH,510440.SH,510500.SH,510510.SH,510520.SH,510560.SH,510580.SH,510630.SH,510650.SH,510660.SH,510680.SH,510710.SH,510810.SH,510880.SH,510900.SH,511010.SH,511210.SH,511220.SH,511600.SH,511660.SH,511680.SH,511690.SH,511700.SH,511760.SH,511800.SH,511810.SH,511820.SH,511830.SH,511850.SH,511860.SH,511880.SH,511890.SH,511900.SH,511910.SH,511920.SH,511930.SH,511950.SH,511960.SH,511970.SH,511980.SH,511990.SH,512000.SH,512010.SH,512070.SH,512100.SH,512120.SH,512210.SH,512220.SH,512230.SH,512300.SH,512310.SH,512330.SH,512340.SH,512500.SH,512510.SH,512600.SH,512610.SH,512640.SH,512660.SH,512680.SH,512810.SH,512880.SH,512990.SH,513030.SH,513100.SH,513500.SH,513600.SH,513660.SH,518800.SH,518880.SH
2015-09-30 00:00:00.005,0.0,0.0,-0.000999990000106,-5.96078431373,-4.95356037152,-5.19962859796,-8.7890625,-6.90721649485,-5.07246376812,-11.8965517241,1.26582278481,-8.80704563651,1.53541357107,-4.46570972887,-3.15208825847,5.73770491803,-9.82456140351,-3.97281756404,-2.75392360083,-2.72556390977,-5.90769230769,-5.40669856459,-0.503355704698,-5.56745182013,-2.05047318612,20.3179190751,-3.64032358432,-5.71210967251,-4.0,-4.5358649789,0.30487804878,-11.7166212534,0.908402725208,-1.03314679294,-6.05882352941,-9.69734403953,-1.85264971995,-2.07468879668,-1.97926484449,-1.2893982808,-5.48977395048,-3.40206185567,-4.18418035919,-6.1744966443,-5.62962962963,-7.3732718894,,,-0.965665236052,-4.69181232751,-2.16802168022,-2.80669986419,-5.24433849821,-3.46534653465,-2.7989821883,-1.0133912414,-2.92376017765,-9.37823834197,-0.43068640646,-5.38461538462,-7.2625698324,-3.71747211896,-1.37073637233,-3.23624595469,-8.17047327525,-0.660558278287,-6.93739424704,-2.13197969543,1.25,-7.09309689677,-5.12518409426,-2.32383808096,-4.03680617394,-6.1122244489,-3.79939209726,-4.63883366468,-4.75095785441,-10.0,-5.8903488899,-7.130825379,-7.10209258085,-9.97749437359,6.5414175918,-6.00539811066,-0.527505651846,-3.62215909091,-4.23429781228,-1.84416781927,,-5.57240333586,-3.76016260163,-0.0689553720832,1.24776386404,3.07087341023,,,,,,,-0.0908673336928,0.0379984800608,,0.0389996100039,,0.029996700363,0.237928075513,0.015,,,,,,,,,0.0289973902349,,-2.94642857143,-0.0692520775623,,-2.48,-6.87702265372,2.11800302572,-4.95804729214,-6.34299138606,-8.69017632242,-3.52644836272,-12.6582278481,-6.03278688525,-7.82208588957,-4.0940106141,-3.17572335921,-1.15176151762,,,,,-3.48468848997,-6.28571428571,-5.0408719346,-4.49438202247,-2.83333333333,-3.6036036036,-1.4261019879,-1.06883283454
2015-10-30 00:00:00.005,-0.000999990000106,-0.000999990000106,0.00100000000001,15.2349179872,18.3061889251,18.903036239,12.4197002141,13.7320044297,13.7404580153,11.1545988258,11.3269230769,7.11150131694,17.0243902439,14.774624374,7.9739625712,21.3953488372,8.90077821012,23.2988568318,12.4543239951,8.11594202899,15.9581425768,14.398920924,6.74536256324,23.7339380197,10.0644122383,-12.3236448074,9.81595092025,8.88529886914,14.696969697,-0.441988950276,7.90273556231,19.3209876543,11.7029257314,1.91387559809,9.95616781465,9.439124487,2.63388937665,16.3559322034,21.1538461538,9.28882438316,13.4396355353,15.5816435432,16.4606181456,13.4477825465,9.73312401884,12.6865671642,,,7.90899241603,9.16988416988,5.45706371191,7.59198882161,7.23270440252,11.0897435897,7.94066317627,7.2029250457,15.1353412124,11.4922813036,6.43417139768,7.72357723577,10.5421686747,9.61740961741,7.30446024564,8.23958650046,12.7692307692,7.35735735736,15.9090909091,5.91286307054,10.2057613169,16.9052488071,11.300838249,10.9746738296,11.9393751933,10.6723585912,8.6887835703,11.8137595552,11.9871279163,16.1872532431,16.0327395282,15.5985489722,16.7918088737,20.6666666667,12.2635460083,10.9834888729,7.57575757576,15.8437730287,16.2122328666,7.09253170503,,10.3974307507,9.60929250264,1.0353623622,-0.35778965502,1.52540660673,,,,,,,-0.044975263605,-0.0309869854661,,-0.030987604958,,-0.0249897542008,0.18677769563,-0.00699895015748,,,,,,,,,-0.0279893640417,,12.6954921803,14.8302148302,,10.3363412633,9.81754995656,21.6296296296,11.1556982343,12.8762541806,9.10344827586,23.3681462141,12.8985507246,18.3531053733,15.391014975,8.69565217391,9.98542274052,8.97875257025,,,,,9.95623632385,10.487804878,12.5538020086,9.68325791855,8.06174957118,8.64485981308,1.92897851819,1.59896283492
2015-11-30 00:00:00.005,-0.024,-0.04,-0.000999990000106,2.82267792521,4.48788546256,5.93080724876,1.90476190476,3.21324245375,10.4697986577,-1.58450704225,1.7965106236,3.19672131148,0.0416840350146,6.18181818182,6.10399397136,7.27969348659,6.25279142474,3.66445916115,1.13728675873,-1.25111706881,8.00902425268,6.10169491525,1.89573459716,-7.81918142944,3.87710314557,9.58912866784,1.02910908556,0.0741839762611,-2.04755614267,3.32963374029,5.56338028169,19.1929643042,3.42511752854,-7.17029449424,8.42824601367,3.4375,-7.31394354149,0.0728332119446,9.92063492063,5.17928286853,0.301204819277,6.27885503232,6.15529492338,8.70113493064,-1.43061516452,2.09713024283,,,1.40562248996,-1.28205128205,3.17835566063,0.822510822511,-1.11436950147,0.69244085401,5.01212611156,2.69440654843,-1.58940397351,-0.512820512821,3.58140716281,-0.566037735849,-1.41689373297,0.519938195856,3.0421686747,3.14606741573,2.22828558436,3.65634365634,2.43137254902,3.13418217434,2.01643017177,3.67346938776,0.669456066946,-0.0691562932227,1.74081237911,-0.0964320154291,1.45348837209,-1.80236171535,0.718390804598,6.79611650485,5.13139695712,5.07322175732,12.4488603156,0.0,6.69712980151,-1.16429495472,3.59154929577,-2.29007633588,1.58528852251,0.964912280702,,1.78181818182,-4.14258188825,-0.208630118101,-0.965511126873,-0.996019900498,,,,,,,-0.04799520048,-0.0489946105928,,-0.0459958603726,,-0.0259958406655,0.179632578553,-0.0169986401088,,,,,,,,-0.0169993200272,-0.02599740026,,-1.0612244898,7.7248038624,,3.34572490706,-2.05696202532,4.56760048721,-2.31046931408,-0.740740740741,3.28697850822,10.582010582,9.37098844673,2.8891509434,6.63302090844,0.945454545455,-1.12657388999,5.47169811321,,,,,3.18407960199,0.551876379691,0.892288081581,1.48514851485,-1.53439153439,-1.0752688172,-6.79569892473,-7.14589536368
2015-12-31 00:00:00.005,0.0340081619589,0.0430172068828,0.00199999999999,9.1506335054,3.4255599473,3.96578538103,17.2897196262,7.54716981132,7.53341433779,15.831842576,5.6338028169,13.8204924543,6.25,8.21917808219,9.16193181818,0.753968253968,18.9575451871,6.60136286201,4.5515394913,0.723981900452,1.51436031332,4.80622308654,5.42635658915,3.71106693174,3.52112676056,-7.55422961858,6.60651920838,7.33876945886,8.49629130142,-0.107411385607,8.00533689126,8.50694444444,9.35064935065,2.29885057471,3.46638655462,8.39879154079,2.58421781264,7.35080058224,4.18772563177,7.19696969697,0.700700700701,3.82276281494,5.87096774194,6.14849187935,1.1611030479,6.37837837838,,,2.67326732673,3.00044782803,2.95315682281,3.73550880206,1.30486358244,4.7564469914,5.15781370285,4.01859847227,-0.874831763122,3.60824742268,3.28592447278,1.89753320683,2.98507462687,3.52636687156,4.44314527916,3.43137254902,3.04715302491,5.16576715497,0.995405819296,1.32953466287,5.85651537335,3.26209223847,4.68273760044,5.19031141869,4.8071700163,5.21235521236,2.86532951289,5.44303797468,4.20827389444,6.72727272727,3.11801078805,2.98656047785,1.35135135135,6.69889502762,3.05139186296,3.33769633508,5.30251529572,10.8072916667,4.49438202247,3.38835794961,,1.92926045016,0.0,1.16690305587,0.66606386693,1.30066794235,,,,,,,0.124047137912,0.0500190072227,,0.0530196172584,,0.0500050005001,0.276358465642,0.0930083707534,0.01700170017,,,0.01200060003,,,,0.0230029903888,0.0310049607937,,9.65346534653,5.77030812325,,7.05035971223,7.43134087237,4.5428072219,9.31263858093,7.08955223881,-1.22399020808,-0.191387559809,2.11267605634,3.63896848138,2.83975659229,6.34005763689,7.8418230563,7.33452593918,,,,,4.24300867888,0.439077936334,2.14782059381,0.325203252033,0.322407307899,0.652173913043,2.21504383941,2.24461749885
2016-01-29 00:00:00.005,-0.01499850015,-0.0029999100027,-0.000999980000393,-21.9690455718,-25.4012738854,-25.205684368,-20.3187250996,-13.2456140351,-29.3785310734,-15.1351351351,-22.281124498,-8.02512212142,-25.4901960784,-21.9620253165,-17.1763175016,-25.9944860181,-17.8798586572,-29.8441869756,-20.6145966709,-11.051212938,-24.3312757202,-27.5811795891,-18.3088235294,-17.6996805112,-20.5442176871,0.00540862134242,-21.3213213213,-16.7817679558,-22.8091982598,-14.9462365591,-19.8270537369,0.0,-17.8147268409,5.70786516854,-27.6649746193,-25.5295429208,5.71300044984,-24.6101694915,-28.8981288981,-19.6702002356,-8.74751491054,-25.1046025105,-25.5027422303,-23.9344262295,-15.3515064562,-20.7317073171,,,-21.2150433944,-15.7391304348,-16.2710187933,-18.2533112583,-21.018735363,-23.4682713348,-8.49194729136,-16.3473818646,-22.0298710115,-24.6268656716,-22.8869895537,-21.9739292365,-23.7788513151,-20.96875,-24.1253848307,-21.2480252765,-19.9809296352,-17.9252199413,-25.3222137983,-18.4629803187,-19.5020746888,-27.559912854,-21.2139475599,-20.0657894737,-21.2749416947,-19.0825688073,-21.5877437326,-24.6098439376,-20.6023271732,-22.9131175468,-28.0045930084,-27.9845335911,-27.1794871795,-26.4077669903,-25.7142857143,-21.1526282457,-17.624273725,-25.0881316099,0.0,-18.0672268908,,-20.5840859909,-14.9748743719,-0.0355045746279,-0.498021254836,0.570081785585,,,,,,,-0.0819295405951,-0.00799904011518,,-0.0119980803072,,-0.0399840063974,0.223709178069,-0.0799328564006,-0.0029997900147,,,-0.0059995800294,,0.00400020000999,,0.0,-0.00199970004499,,-16.4785553047,-24.3644067797,,-20.7661290323,-18.7969924812,-30.7520891365,-25.016903313,-29.4076655052,-27.8810408922,-27.2291466922,-24.0229885057,-27.3431020182,-28.1393819855,-19.783197832,-23.9900559354,-19.1666666667,,,,,-21.7391304348,-8.41530054645,-9.83302411874,-6.56401944895,-9.85538296733,-9.93520518359,5.77878103837,5.86917562724
2016-02-29 00:00:00.005,0.00500025001249,0.0,-0.00199998000021,-5.37190082645,-4.33743169399,-4.4,-2.6,-10.111223458,-2.8,6.00545950864,-2.66639107069,-11.5326251897,-4.47368421053,0.567721005677,-3.45640219953,-5.80095795636,-4.47504302926,-3.13211845103,-3.22580645161,-2.22222222222,-1.76750509857,-1.28111273792,-3.1503150315,-6.9099378882,-3.93835616438,-0.938345051379,1.66551006246,-2.98755186722,-4.66988727858,-4.80404551201,-2.0030816641,-38.08,-4.62427745665,9.48129251701,-2.31578947368,6.5119760479,10.170212766,-3.3273381295,-3.02144249513,-3.22580645161,-0.762527233115,-4.69273743017,-2.82208588957,-3.30459770115,-2.37288135593,-3.20512820513,,,-3.67197062423,-4.07636738906,-2.24453632605,-1.92405063291,-2.81690140845,-1.71551107934,-9.84,6.60305343511,8.70700914236,-2.40924092409,-3.32512315271,-1.19331742243,9.71830985915,-2.33293792013,-1.03282921431,-0.468070879305,-3.3514986376,-2.27780259044,-2.94416243655,-1.26436781609,-1.89003436426,-2.03007518797,-2.25255972696,-2.96296296296,-2.30414746544,-3.0612244898,3.90763765542,-4.06050955414,-4.56896551724,-9.00552486188,-2.88853446748,-2.41610738255,4.15492957746,-2.8144239226,1.17132867133,-0.562248995984,-1.64576802508,-1.17647058824,0.0,-1.33333333333,,-1.57657657658,-4.01891252955,0.516365225944,-0.0527327166287,0.149223835754,,,,,,,-0.0129994800208,-0.0139994400224,-0.0060001200024,-0.00999960001601,,-0.008,0.179365047731,-0.0139994400224,-0.0109995600176,,,-0.0089999100009,,-0.0110001100011,,-0.01899810019,-0.00999870016898,,-5.76576576577,-4.13165266106,,-0.339270568278,6.75925925926,0.0,-4.869251578,-1.38203356367,-5.84192439863,-4.21607378129,-1.96671709531,0.114155251142,-2.10430009149,-1.01351351351,-3.4341782502,-2.19931271478,,,,,-3.66430260047,-2.14797136038,0.342935528121,2.94882914137,-2.55496137849,-3.05755395683,9.64575330773,9.47947524333
2016-03-31 00:00:00.005,0.00100000000001,0.0,0.0010000100001,13.3915574964,14.6019278829,15.3765690377,10.1642710472,10.0112485939,17.1193415638,-3.51931330472,7.85729454237,6.86106346484,13.6914600551,1.93548387097,7.40439381611,19.7175141243,12.0720720721,20.4585537919,12.3333333333,7.64462809917,8.78892733564,11.716722284,10.9665427509,9.75813177648,11.4081996435,1.91084541261,5.25597269625,11.2061591104,10.472972973,3.58565737052,11.713836478,12.4677002584,10.9090909091,-1.08737864078,13.433908046,1.89739985945,-1.50637311703,10.2325581395,14.3718592965,11.5151515152,4.06147091109,14.3024618992,13.4048821549,12.1842496285,6.59722222222,14.5695364238,,,15.1207115629,9.14470145239,8.91238670695,11.3061435209,11.6704805492,10.3272727273,8.96184560781,3.58037952023,0.600720865038,13.1214068312,11.4649681529,10.6280193237,4.30038510911,12.1862348178,11.8151323146,9.23748740343,6.42796729631,11.8144424132,14.0167364017,7.10128055879,11.7338003503,13.2770529547,12.0460893855,10.7718405428,12.1293800539,12.3976608187,7.35042735043,15.6846473029,14.0018066847,6.19307832423,16.5693430657,15.8872077029,6.82893847194,15.2036199095,10.1434249179,13.6510500808,11.235059761,11.1111111111,4.54002389486,10.343035343,,10.0228832952,11.5763546798,0.957661746985,1.22869457908,1.21010565965,,,,,,,-0.0030002700243,0.01500150015,-0.00400032002561,-0.0080004800288,,0.005000400032,0.205900491376,-0.00200020002,0.00400028001961,,-0.00700070006999,0.00100008000639,,-0.0030003600432,,-0.00100009000811,-0.009999700009,,8.22179732314,19.1380569759,,5.36170212766,8.93321769297,13.1938857603,14.8815165877,14.3143143143,17.700729927,15.9559834938,14.6604938272,11.6685670848,14.3925233645,14.3344709898,12.3624047417,10.8222066058,,,,,11.6564417178,5.73170731707,4.92139439508,2.52737994945,7.01219512195,7.54483611626,-1.24562086415,-1.50753768844
2016-04-29 00:00:00.005,-0.000999990000106,0.0,0.00199999999999,-2.46469833119,-2.64797507788,-2.99184043518,-2.05032618826,0.102249488753,-1.68657765285,4.80427046263,-6.55640874188,-0.16051364366,1.21153380179,1.81962025316,0.151515151515,-4.05851816895,-5.58681672026,-0.488042947779,-1.60237388724,1.63147792706,-2.03562340967,-2.50580816462,-1.34003350084,5.47112462006,-1.12,-2.85627550246,0.129701686122,-1.53846153846,-1.45259938838,1.53846153846,-1.54820548909,0.0574382538771,0.068306010929,4.04397330192,-3.10322989234,0.965517241379,3.76470588235,-1.43459915612,-3.69068541301,0.0,0.105485232068,-1.69230769231,-2.4587121915,3.31125827815,3.90879478827,1.61849710983,,,-2.75938189845,0.0985707244948,0.249653259362,-0.974025974026,-2.93715846995,0.593276203032,0.732899022801,-0.034566194262,-5.29458598726,-3.58744394619,-1.34285714286,-1.74672489083,-0.307692307692,-1.84049079755,-3.63333333333,-2.36777367774,-2.83443708609,-0.224810954425,-3.76146788991,0.108695652174,-0.156739811912,-2.30352303523,-1.77625428482,-1.30168453292,-1.38221153846,-1.45681581686,1.75159235669,-2.08034433286,-4.91283676704,-0.571755288736,-2.78647463995,-2.96735905045,1.51898734177,-4.94893951296,1.01976780671,-0.639658848614,-0.0716332378223,-3.07142857143,-0.228571428571,-0.65944418276,,0.0831946755408,0.551876379691,-0.664991474468,-0.0035335689046,-1.90471414243,,,,,,,0.0190022802736,0.001999900005,0.020002400288,0.0230032204509,,0.0110003300099,0.245183192543,0.0180021602592,0.0090002700081,,0.0250042507226,0.0390027301911,,0.0380057008551,,0.01800180018,0.020001400098,,-1.14840989399,-3.12691600245,,-1.77705977383,-2.46815286624,-5.25941719972,-4.04290429043,-2.18914185639,-3.87596899225,-4.38908659549,-5.11440107672,-2.11027910143,-2.77777777778,-1.11940298507,-2.18538055765,-0.507292327204,,,,,-0.769230769231,2.99884659746,-1.95439739414,1.80772391126,1.82336182336,1.49511213341,4.05991328341,4.3956043956
2016-05-31 00:00:00.005,0.0,0.0,-0.0019999600008,0.342195314556,1.12,0.560747663551,0.285442435775,-2.96220633299,0.214438884918,-4.49915110357,4.93046776233,-1.12540192926,-0.550634426622,0.4662004662,1.21028744327,1.77078209543,-1.31971051511,-1.47130946542,0.422195416164,2.17186024551,-0.194805194805,-0.068085106383,-0.339558573854,-6.48414985591,0.404530744337,0.362132352941,-0.518134715026,3.046875,-0.853374709077,-5.30303030303,0.142959256612,-1.26291618829,-0.204778156997,-3.20754716981,-0.457516339869,-2.5956284153,-2.75888133031,-0.684931506849,2.73722627737,-0.815217391304,3.05584826133,-1.14762649974,-0.40901740702,-6.92307692308,-6.58307210031,-0.341296928328,0.0,,0.0,0.443131462334,0.0276701715551,1.17096018735,0.281491907108,-1.76933158585,1.8593371059,-2.38589211618,-2.77427490542,-0.31007751938,1.36113524471,-0.444444444444,-4.01234567901,0.551470588235,1.1760636458,0.944881889764,-2.12649945474,1.47480540762,-0.667302192564,-0.868621064061,0.94191522763,-1.66435506241,0.539340101523,-0.155159038014,0.639853747715,0.316789862724,-3.28638497653,-1.8315018315,0.833333333333,-2.41518113859,-0.0322061191626,-0.366972477064,-5.36159600998,-1.65289256198,-3.71175648393,2.43204577969,0.860215053763,0.221075902727,-1.03092783505,0.663821716453,,-1.20532003325,-0.768386388584,0.182493292016,1.19173822397,1.06338380998,,,,,,,-0.0159988800784,-0.0129990900637,-0.0189984801216,-0.0179983801458,,-0.0159987201024,0.16635639878,-0.0139991600504,-0.0119992800432,,-0.019998400128,-0.0369881637876,,-0.0149965507933,,-0.0119990400768,-0.0129983102197,,0.983020554066,2.21518987342,,-1.64473684211,5.55102040816,2.77569392348,0.601891659501,0.0,-2.74193548387,3.59801488834,-0.992907801418,-1.46036161335,-0.672268907563,3.01886792453,-0.0770416024653,0.57361376673,,,,,0.442967884828,0.783874580067,4.71760797342,3.47054075868,1.34303301623,1.4730878187,-3.18181818182,-3.15789473684
2016-06-30 00:00:00.005,0.00199999999999,0.0,0.003,2.12486883526,3.98734177215,2.97397769517,1.42314990512,0.210526315789,4.92154065621,-0.355555555556,1.00401606426,0.731707317073,0.649975926818,-1.77880897138,-2.01793721973,3.04494925085,3.96893874029,6.02289696366,-0.24024024024,0.646950092421,3.83864671438,3.47470618293,-0.76660988075,-0.308166409861,-0.0805801772764,0.454237412312,-0.651041666667,3.63912054587,3.28638497653,2.26666666667,-1.142041399,4.53488372093,-1.02599179207,9.2007797271,2.42941562705,2.03366058906,9.48309366498,4.39655172414,5.6838365897,-0.958904109589,-0.920245398773,1.31926121372,3.0659025788,7.43801652893,2.01342281879,3.99543378995,3.09468822171,,-0.908059023837,-1.96078431373,-0.968188105118,-1.11111111111,-1.05263157895,1.00066711141,-6.03174603175,1.77116542685,1.29701686122,0.311041990669,0.942857142857,-1.33928571429,3.40836012862,-0.621572212066,-0.034188034188,-2.49609984399,0.25069637883,-1.57448526443,1.24760076775,0.0,-1.01088646967,3.24400564175,-0.252445566425,-0.2331002331,-0.423857099606,0.631578947368,3.07443365696,1.26865671642,0.495867768595,2.76959340012,3.04445876289,2.88520564764,3.09617918314,4.6218487395,0.967741935484,2.86312849162,-1.20824449183,2.13235294118,-1.21527777778,-0.847856806406,,-0.462768195204,3.20796460177,0.602393341209,-1.23881443974,0.873088383984,,,,,,,-0.00400036003241,-0.0060003600216,-0.00100011001211,0.00300027002431,,-0.00400032002561,0.201668709716,-0.00200016001282,0.0,,-0.00800096011521,-0.01600080004,,0.0379969602432,,-0.00700028001119,-0.00599999999999,,3.53982300885,-0.557275541796,,4.09698996656,5.95514307811,2.33576642336,3.4188034188,2.77529095792,3.31674958541,6.58682634731,2.43553008596,3.31686661962,3.63790186125,4.46886446886,2.3901310717,-0.697084917617,,,,,0.551267916207,-4.77777777778,-2.47461928934,0.234009360374,0.93870789619,1.00502512563,9.35054773083,9.39440993789
2016-07-29 00:00:00.005,-0.000999980000393,0.00100000000001,-0.0019999400018,1.10454662214,-1.5216068168,-0.902527075812,4.58372310571,4.41176470588,-2.37933378654,-0.35682426405,-0.37773359841,3.79338175948,1.14805070557,1.88976377953,4.8817696415,-4.7373358349,-0.0414937759336,-0.328638497653,3.55207706201,5.78512396694,-1.5664160401,1.51440329218,3.00429184549,3.94126738794,3.95161290323,-0.144953961163,3.27653997379,8.99780541331,7.27272727273,0.521512385919,0.86642599278,0.055617352614,1.58949550795,1.53516601214,5.70512820513,2.13058419244,1.56194533191,5.20231213873,-2.85714285714,2.07468879668,6.91434468524,0.625,0.546751922899,5.38461538462,6.90789473684,6.25686059276,-4.48028673835,-6.28166160081,3.66552119129,5.0,3.99441340782,3.04307116105,3.1914893617,4.82166446499,2.61824324324,0.24364775496,10.8408023901,4.99224806202,8.57628078121,6.56108597285,4.22885572139,3.86313465784,3.65937072503,6.592,6.9185884968,1.9688269073,6.25592417062,3.72398685652,3.84917517675,2.80054644809,2.94210692819,3.66043613707,3.28367284889,3.13807531381,6.27943485086,3.75829034635,11.8421052632,2.35091743119,1.29748319525,1.3723150358,1.59744408946,1.92771084337,0.431309904153,7.94297352342,1.36690647482,8.49532037437,2.51903925015,3.51543942993,,6.72020287405,3.64415862808,0.771788918868,0.86717465481,2.07128309572,,,,,,,0.0160020802704,0.0180021602592,0.0170020402448,0.010000600036,0.0,0.0180021602592,0.239739542226,0.01200120012,0.0120007200432,0.0220039607129,0.0220044008802,0.027005671191,,-0.0199908042301,0.000999990000095,0.0150016501815,0.0190011400684,,7.86324786325,0.0,,6.10441767068,8.39416058394,1.64051355207,7.68595041322,5.31358885017,3.53130016051,-4.7191011236,3.91608391608,1.98087431694,1.63265306122,7.36325385694,6.47590361446,0.0638162093172,,,,,2.52192982456,4.20070011669,8.32791151594,10.4280155642,5.63457330416,5.25152017689,1.57423971377,1.4549325763
2016-08-31 00:00:00.005,0.0,-0.000999990000106,-0.000999990000106,5.10670731707,3.58467243511,4.18943533698,6.97674418605,1.10663983903,3.62116991643,7.34109221128,1.17740969866,2.02177293935,4.91842043036,2.85935085008,1.52727272727,3.34810438208,11.5815691158,1.2246820537,4.21511627907,5.72916666667,5.7924888606,3.7133127939,3.25,4.53531598513,3.72381691234,1.84696569921,5.39340101523,-2.48322147651,2.4011299435,3.63164721141,7.22977809592,7.55975541968,7.68707482993,-1.0900140647,-0.606428138266,4.3068640646,-1.53792380287,3.37519623234,2.16262975779,7.45257452575,1.9305019305,1.65631469979,3.59447004608,0.851581508516,1.53846153846,-0.723140495868,3.23639774859,2.59459459459,4.6408839779,1.71428571429,3.97528874564,3.77101317583,4.53608247423,2.01638311279,3.53909465021,5.72916666667,-4.23565652676,2.45126993503,-0.417101147028,1.69851380042,1.78997613365,3.36521431102,2.77136258661,3.54247973582,4.10602910603,4.92759452936,2.40856378234,4.11826821542,2.64750378215,3.18936877076,4.14874001229,3.75657400451,3.91521931116,3.65111561866,0.147710487445,0.639204545455,-3.38235294118,4.20168067227,3.85802469136,3.88463802237,5.72327044025,3.62490149724,3.72196596151,-1.63522012579,5.25195173882,1.06171201062,2.85714285714,3.21248279027,0.195886385896,3.64356435644,5.89451913133,0.335349581925,1.64757639759,0.295308976994,,,,,,,-0.0059998200054,-0.0119992800432,-0.00499975001249,-0.00399984000641,0.0,-0.0069995800252,0.205702587522,-0.00699986000279,-0.0109993400396,-0.0109995600176,-0.00699986000279,-0.0119992800432,,-0.030991942095,-0.004999900002,-0.00999960001601,-0.0149980502535,,2.37717908082,5.91531755915,,2.72520817562,-5.58922558923,2.45614035088,1.91864927091,3.30851943755,3.72093023256,3.06603773585,4.44145356662,3.38245144005,3.61445783133,-1.11038536904,2.2630834512,6.95153061224,0.589970501475,,0.819672131148,5.67729083665,4.38502673797,4.0313549832,1.68168168168,-0.986610288936,5.12687726567,5.40966386555,-0.880591757661,-1.259181532
2016-09-30 00:00:00.005,0.0,0.0,0.035,-1.45032632342,-2.7446300716,-2.18531468531,-1.08695652174,-2.8855721393,-1.94892473118,-2.83569641368,-2.14990138067,-2.43902439024,-3.98918187965,-0.901577761082,0.358166189112,-1.76274416389,-4.35267857143,-1.81479758027,-1.89679218968,2.05254515599,-1.50421179302,-1.81363352095,0.0,2.91607396871,-1.6454749439,-0.0869534037327,-3.34136062613,-2.47763248451,-1.51724137931,-0.876095118899,-1.8691588785,0.206718346253,-0.379027163613,0.817632420903,-1.15924344112,-2.1935483871,0.958466453674,-1.44267274108,-2.11685012701,-1.76544766709,1.42045454545,-3.66598778004,-0.409252669039,-2.89505428227,0.757575757576,-2.28928199792,-1.63562017265,-3.89884088514,-2.74551214361,-2.15355805243,-0.749160423663,-2.14535901926,-3.4188034188,-1.11179740581,-0.953895071542,-4.40065681445,4.02090872537,-1.84491207841,-0.759162303665,-2.7139874739,-3.51699882767,-2.33036326251,-3.113964687,-2.75442157147,-7.03944083874,-1.8018018018,-4.96515679443,-2.6369168357,-2.13706705969,-2.18931101095,-1.97698436117,-1.66545981173,-1.84135977337,-2.15264187867,-3.83480825959,-1.90543401553,4.33789954338,-2.95698924731,-1.426448737,-1.4730878187,-1.84414039262,0.0,-2.02422941267,-1.79028132992,-1.8206338503,0.196979645437,-3.22222222222,-2.17874610938,-2.93255131965,-1.79594956057,0.68359375,0.3191574244,0.367282540285,1.3253917615,0.064013442823,0.0320038404608,0.0860326924231,,,,0.0510015300459,0.055003300198,0.047,0.049,0.034001700085,0.0940009400094,0.246532825207,0.0810040502025,0.0650032501625,0.0670046903283,0.082004100205,0.104006240374,,0.0610030501525,0.0580017400522,0.055003300198,0.070001400028,0.102040816327,-0.541795665635,-1.82245737801,,-0.515843773029,-4.77888730385,-2.12328767123,0.376506024096,-0.80064051241,-1.79372197309,-2.74599542334,-1.03092783505,-1.49011985747,-1.24031007752,-2.24570673712,-1.10650069156,-1.61001788909,-5.08308895406,,-4.77642276423,-4.14703110273,-1.74180327869,-2.36813778256,0.826934435913,3.13167259786,1.97044334975,2.24215246637,0.533049040512,0.70846617074
