,wind_code
27510,XT1613448.XT
27511,XT1613449.XT
27512,XT1613450.XT
27513,XT1613451.XT
27514,XT1613452.XT
27515,XT1613453.XT
27516,XT1613454.XT
27517,XT1613455.XT
27518,XT1613457.XT
27519,XT1613458.XT
27520,XT1613459.XT
27521,XT1613460.XT
27522,XT1613461.XT
27523,XT1613462.XT
27524,XT1613463.XT
27525,XT1613464.XT
27526,XT1613465.XT
27527,XT1613466.XT
27528,XT1613467.XT
27529,XT1613468.XT
27530,XT1613469.XT
27531,XT1613470.XT
27532,XT1613471.XT
27533,XT1613472.XT
27534,XT1613473.XT
27535,XT1613474.XT
27536,XT1613476.XT
27537,XT1613478.XT
27538,XT1613480.XT
27539,XT1613482.XT
27540,XT1613486.XT
27541,XT1613495.XT
27542,XT1613496.XT
27543,XT1613497.XT
27544,XT1613499.XT
27545,XT1613500.XT
27546,XT1613502.XT
27547,XT1613503.XT
27548,XT1613505.XT
27549,XT1613508.XT
27550,XT1613510.XT
27551,XT1613511.XT
27552,XT1613512.XT
27553,XT1613513.XT
27554,XT1613514.XT
27555,XT1613515.XT
27556,XT1613517.XT
27557,XT1613518.XT
27558,XT1613521.XT
27559,XT1613523.XT
27560,XT1613525.XT
27561,XT1613526.XT
27562,XT1613528.XT
27563,XT1613530.XT
27564,XT1613532.XT
27565,XT1613533.XT
27566,XT1613535.XT
27567,XT1613536.XT
27568,XT1613540.XT
27569,XT1613541.XT
27570,XT1613543.XT
27571,XT1613544.XT
27572,XT1613545.XT
27573,XT1613546.XT
27574,XT1613547.XT
27575,XT1613548.XT
27576,XT1613549.XT
27577,XT1613550.XT
27578,XT1613551.XT
27579,XT1613552.XT
27580,XT1613553.XT
27581,XT1613554.XT
27582,XT1613555.XT
27583,XT1613556.XT
27584,XT1613557.XT
27585,XT1613558.XT
27586,XT1613559.XT
27587,XT1613560.XT
27588,XT1613562.XT
27589,XT1613563.XT
27590,XT1613564.XT
27591,XT1613565.XT
27592,XT1613566.XT
27593,XT1613567.XT
27594,XT1613568.XT
27595,XT1613569.XT
27596,XT1613570.XT
27597,XT1613571.XT
27598,XT1613572.XT
27599,XT1613573.XT
27600,XT1613574.XT
27601,XT1613576.XT
27602,XT1613577.XT
27603,XT1613579.XT
27604,XT1613580.XT
27605,XT1613581.XT
27606,XT1613584.XT
27607,XT1613586.XT
27608,XT1613587.XT
27609,XT1613588.XT
27610,XT1613589.XT
27611,XT1613590.XT
27612,XT1613592.XT
27613,XT1613593.XT
27614,XT1613594.XT
27615,XT1613595.XT
27616,XT1613596.XT
27617,XT1613597.XT
27618,XT1613598.XT
27619,XT1613599.XT
27620,XT1613601.XT
27621,XT1613602.XT
27622,XT1613603.XT
27623,XT1613604.XT
27624,XT1613605.XT
27625,XT1613606.XT
27626,XT1613607.XT
27627,XT1613608.XT
27628,XT1613609.XT
27629,XT1613610.XT
27630,XT1613611.XT
27631,XT1613612.XT
27632,XT1613613.XT
27633,XT1613614.XT
27634,XT1613615.XT
27635,XT1613616.XT
27636,XT1613617.XT
27637,XT1613618.XT
27638,XT1613620.XT
27639,XT1613621.XT
27640,XT1613622.XT
27641,XT1613623.XT
27642,XT1613624.XT
27643,XT1613625.XT
27644,XT1613626.XT
27645,XT1613627.XT
27646,XT1613628.XT
27647,XT1613629.XT
27648,XT1613630.XT
27649,XT1613631.XT
27650,XT1613632.XT
27651,XT1613633.XT
27652,XT1613634.XT
27653,XT1613635.XT
27654,XT1613636.XT
27655,XT1613637.XT
27656,XT1613641.XT
27657,XT1613642.XT
27658,XT1613644.XT
27659,XT1613645.XT
27660,XT1613647.XT
27661,XT1613648.XT
27662,XT1613649.XT
27663,XT1613650.XT
27664,XT1613651.XT
27665,XT1613652.XT
27666,XT1613653.XT
27667,XT1613657.XT
27668,XT1613672.XT
27669,XT1613674.XT
27670,XT1613675.XT
27671,XT1613676.XT
27672,XT1613677.XT
27673,XT1613678.XT
27674,XT1613679.XT
27675,XT1613681.XT
27676,XT1613683.XT
27677,XT1613684.XT
27678,XT1613685.XT
27679,XT1613687.XT
27680,XT1613688.XT
27681,XT1613689.XT
27682,XT1613694.XT
27683,XT1613695.XT
27684,XT1613696.XT
27685,XT1613697.XT
27686,XT1613699.XT
27687,XT1613700.XT
27688,XT1613701.XT
27689,XT1613702.XT
27690,XT1613703.XT
27691,XT1613730.XT
27692,XT1613731.XT
27693,XT1613732.XT
27694,XT1613733.XT
27695,XT1613734.XT
27696,XT1613735.XT
27697,XT1613741.XT
27698,XT1613754.XT
27699,XT1613755.XT
27700,XT1613756.XT
27701,XT1613757.XT
27702,XT1613758.XT
27703,XT1613759.XT
27704,XT1613760.XT
27705,XT1613761.XT
27706,XT1613763.XT
27707,XT1613764.XT
27708,XT1613765.XT
27709,XT1613766.XT
27710,XT1613767.XT
27711,XT1613768.XT
27712,XT1613769.XT
27713,XT1613770.XT
27714,XT1613771.XT
27715,XT1613772.XT
27716,XT1613773.XT
27717,XT1613774.XT
27718,XT1613792.XT
27719,XT1613793.XT
27720,XT1613795.XT
27721,XT1613796.XT
27722,XT1613799.XT
27723,XT1613801.XT
27724,XT1613802.XT
27725,XT1613803.XT
27726,XT1613804.XT
27727,XT1613805.XT
27728,XT1613806.XT
27729,XT1613808.XT
27730,XT1613810.XT
27731,XT1613811.XT
27732,XT1613812.XT
27733,XT1613813.XT
27734,XT1613814.XT
27735,XT1613815.XT
27736,XT1613816.XT
27737,XT1613817.XT
27738,XT1613818.XT
27739,XT1613819.XT
27740,XT1613820.XT
27741,XT1613826.XT
27742,XT1613828.XT
27743,XT1613829.XT
27744,XT1613830.XT
27745,XT1613831.XT
27746,XT1613832.XT
27747,XT1613834.XT
27748,XT1613835.XT
27749,XT1613836.XT
27750,XT1613839.XT
27751,XT1613840.XT
27752,XT1613841.XT
27753,XT1613843.XT
27754,XT1613844.XT
27755,XT1613845.XT
27756,XT1613846.XT
27757,XT1613847.XT
27758,XT1613849.XT
27759,XT1613850.XT
27760,XT1613851.XT
27761,XT1613852.XT
27762,XT1613853.XT
27763,XT1613854.XT
27764,XT1613857.XT
27765,XT1613858.XT
27766,XT1613861.XT
27767,XT1613863.XT
27768,XT1613864.XT
27769,XT1613865.XT
27770,XT1613866.XT
27771,XT1613867.XT
27772,XT1613869.XT
27773,XT1613871.XT
27774,XT1613875.XT
27775,XT1613876.XT
27776,XT1613877.XT
27777,XT1613878.XT
27778,XT1613880.XT
27779,XT1613881.XT
27780,XT1613884.XT
27781,XT1613885.XT
27782,XT1613886.XT
27783,XT1613887.XT
27784,XT1613888.XT
27785,XT1613889.XT
27786,XT1613890.XT
27787,XT1613891.XT
27788,XT1613893.XT
27789,XT1613894.XT
27790,XT1613895.XT
27791,XT1613896.XT
27792,XT1613898.XT
27793,XT1613899.XT
27794,XT1613900.XT
27795,XT1613901.XT
27796,XT1613902.XT
27797,XT1613903.XT
27798,XT1613906.XT
27799,XT1613908.XT
27800,XT1613909.XT
27801,XT1613910.XT
27802,XT1613914.XT
27803,XT1613915.XT
27804,XT1613916.XT
27805,XT1613917.XT
27806,XT1613918.XT
27807,XT1613919.XT
27808,XT1613920.XT
27809,XT1613921.XT
27810,XT1613922.XT
27811,XT1613923.XT
27812,XT1613924.XT
27813,XT1613925.XT
27814,XT1613926.XT
27815,XT1613927.XT
27816,XT1613928.XT
27817,XT1613929.XT
27818,XT1613930.XT
27819,XT1613931.XT
27820,XT1613932.XT
27821,XT1613933.XT
27822,XT1613934.XT
27823,XT1613935.XT
27824,XT1613936.XT
27825,XT1613950.XT
27826,XT1613951.XT
27827,XT1613956.XT
27828,XT1613957.XT
27829,XT1613958.XT
27830,XT1613959.XT
27831,XT1613960.XT
27832,XT1613961.XT
27833,XT1613962.XT
27834,XT1613965.XT
27835,XT1613966.XT
27836,XT1613967.XT
27837,XT1613968.XT
27838,XT1613970.XT
27839,XT1613971.XT
27840,XT1613972.XT
27841,XT1613973.XT
27842,XT1613974.XT
27843,XT1613975.XT
27844,XT1613976.XT
27845,XT1613977.XT
27846,XT1613978.XT
27847,XT1613979.XT
27848,XT1613980.XT
27849,XT1613981.XT
27850,XT1613982.XT
27851,XT1613983.XT
27852,XT1613984.XT
27853,XT1613985.XT
27854,XT1613986.XT
27855,XT1614002.XT
27856,XT1614003.XT
27857,XT1614004.XT
27858,XT1614005.XT
27859,XT1614015.XT
27860,XT1614017.XT
27861,XT1614018.XT
27862,XT1614022.XT
27863,XT1614025.XT
27864,XT1614026.XT
27865,XT1614028.XT
27866,XT1614029.XT
27867,XT1614030.XT
27868,XT1614031.XT
27869,XT1614032.XT
27870,XT1614034.XT
27871,XT1614035.XT
27872,XT1614036.XT
27873,XT1614037.XT
27874,XT1614038.XT
27875,XT1614039.XT
27876,XT1614040.XT
27877,XT1614042.XT
27878,XT1614043.XT
27879,XT1614044.XT
27880,XT1614046.XT
27881,XT1614047.XT
27882,XT1614048.XT
27883,XT1614050.XT
27884,XT1614051.XT
27885,XT1614061.XT
27886,XT1614062.XT
27887,XT1614065.XT
27888,XT1614066.XT
27889,XT1614067.XT
27890,XT1614069.XT
27891,XT1614071.XT
27892,XT1614072.XT
27893,XT1614073.XT
27894,XT1614074.XT
27895,XT1614078.XT
27896,XT1614079.XT
27897,XT1614080.XT
27898,XT1614081.XT
27899,XT1614082.XT
27900,XT1614083.XT
27901,XT1614084.XT
27902,XT1614085.XT
27903,XT1614087.XT
27904,XT1614089.XT
27905,XT1614090.XT
27906,XT1614091.XT
27907,XT1614092.XT
27908,XT1614093.XT
27909,XT1614094.XT
27910,XT1614095.XT
27911,XT1614097.XT
27912,XT1614098.XT
27913,XT1614099.XT
27914,XT1614102.XT
27915,XT1614103.XT
27916,XT1614104.XT
27917,XT1614105.XT
27918,XT1614106.XT
27919,XT1614107.XT
27920,XT1614108.XT
27921,XT1614109.XT
27922,XT1614112.XT
27923,XT1614113.XT
27924,XT1614114.XT
27925,XT1614115.XT
27926,XT1614116.XT
27927,XT1614117.XT
27928,XT1614118.XT
27929,XT1614120.XT
27930,XT1614122.XT
27931,XT1614123.XT
27932,XT1614124.XT
27933,XT1614127.XT
27934,XT1614128.XT
27935,XT1614129.XT
27936,XT1614130.XT
27937,XT1614131.XT
27938,XT1614134.XT
27939,XT1614135.XT
27940,XT1614136.XT
27941,XT1614137.XT
27942,XT1614138.XT
27943,XT1614139.XT
27944,XT1614140.XT
27945,XT1614150.XT
27946,XT1614152.XT
27947,XT1614153.XT
27948,XT1614156.XT
27949,XT1614157.XT
27950,XT1614158.XT
27951,XT1614159.XT
27952,XT1614161.XT
27953,XT1614165.XT
27954,XT1614168.XT
27955,XT1614170.XT
27956,XT1614171.XT
27957,XT1614175.XT
27958,XT1614184.XT
27959,XT1614190.XT
27960,XT1614193.XT
27961,XT1614194.XT
27962,XT1614195.XT
27963,XT1614196.XT
27964,XT1614198.XT
27965,XT1614201.XT
27966,XT1614209.XT
27967,XT1614218.XT
27968,XT1614223.XT
27969,XT1614230.XT
27970,XT1614232.XT
27971,XT1614234.XT
27972,XT1614236.XT
27973,XT1614237.XT
27974,XT1614247.XT
27975,XT1614249.XT
27976,XT1614250.XT
27977,XT1614257.XT
27978,XT1614258.XT
27979,XT1614265.XT
27980,XT1614271.XT
27981,XT1614274.XT
27982,XT1614278.XT
27983,XT1614279.XT
27984,XT1614280.XT
27985,XT1614281.XT
27986,XT1614282.XT
27987,XT1614283.XT
27988,XT1614284.XT
27989,XT1614286.XT
27990,XT1614287.XT
27991,XT1614288.XT
27992,XT1614290.XT
27993,XT1614291.XT
27994,XT1614293.XT
27995,XT1614294.XT
27996,XT1614295.XT
27997,XT1614296.XT
27998,XT1614297.XT
27999,XT1614298.XT
28000,XT1614299.XT
28001,XT1614302.XT
28002,XT1614303.XT
28003,XT1614304.XT
28004,XT1614305.XT
28005,XT1614308.XT
28006,XT1614309.XT
28007,XT1614310.XT
28008,XT1614312.XT
28009,XT1614314.XT
28010,XT1614315.XT
28011,XT1614317.XT
28012,XT1614318.XT
28013,XT1614319.XT
28014,XT1614320.XT
28015,XT1614321.XT
28016,XT1614322.XT
28017,XT1614323.XT
28018,XT1614324.XT
28019,XT1614325.XT
28020,XT1614326.XT
28021,XT1614331.XT
28022,XT1614332.XT
28023,XT1614346.XT
28024,XT1614347.XT
28025,XT1614348.XT
28026,XT1614349.XT
28027,XT1614354.XT
28028,XT1614355.XT
28029,XT1614356.XT
28030,XT1614357.XT
28031,XT1614358.XT
28032,XT1614359.XT
28033,XT1614360.XT
28034,XT1614361.XT
28035,XT1614362.XT
28036,XT1614383.XT
28037,XT1614384.XT
28038,XT1614386.XT
28039,XT1614387.XT
28040,XT1614388.XT
28041,XT1614393.XT
28042,XT1614401.XT
28043,XT1614407.XT
28044,XT1614408.XT
28045,XT1614409.XT
28046,XT1614410.XT
28047,XT1614411.XT
28048,XT1614413.XT
28049,XT1614414.XT
28050,XT1614417.XT
28051,XT1614418.XT
28052,XT1614419.XT
28053,XT1614420.XT
28054,XT1614421.XT
28055,XT1614422.XT
28056,XT1614424.XT
28057,XT1614425.XT
28058,XT1614426.XT
28059,XT1614427.XT
28060,XT1614428.XT
28061,XT1614429.XT
28062,XT1614430.XT
28063,XT1614432.XT
28064,XT1614433.XT
28065,XT1614434.XT
28066,XT1614435.XT
28067,XT1614436.XT
28068,XT1614439.XT
28069,XT1614440.XT
28070,XT1614441.XT
28071,XT1614442.XT
28072,XT1614443.XT
28073,XT1614444.XT
28074,XT1614446.XT
28075,XT1614447.XT
28076,XT1614448.XT
28077,XT1614449.XT
28078,XT1614452.XT
28079,XT1614457.XT
28080,XT1614459.XT
28081,XT1614460.XT
28082,XT1614462.XT
28083,XT1614463.XT
28084,XT1614465.XT
28085,XT1614466.XT
28086,XT1614467.XT
28087,XT1614468.XT
28088,XT1614469.XT
28089,XT1614470.XT
28090,XT1614472.XT
28091,XT1614473.XT
28092,XT1614474.XT
28093,XT1614475.XT
28094,XT1614476.XT
28095,XT1614477.XT
28096,XT1614478.XT
28097,XT1614479.XT
28098,XT1614480.XT
28099,XT1614481.XT
28100,XT1614482.XT
28101,XT1614483.XT
28102,XT1614485.XT
28103,XT1614486.XT
28104,XT1614487.XT
28105,XT1614488.XT
28106,XT1614489.XT
28107,XT1614490.XT
28108,XT1614491.XT
28109,XT1614493.XT
28110,XT1614495.XT
28111,XT1614497.XT
28112,XT1614498.XT
28113,XT1614499.XT
28114,XT1614500.XT
28115,XT1614501.XT
28116,XT1614502.XT
28117,XT1614504.XT
28118,XT1614505.XT
28119,XT1614506.XT
28120,XT1614507.XT
28121,XT1614508.XT
28122,XT1614509.XT
28123,XT1614510.XT
28124,XT1614511.XT
28125,XT1614515.XT
28126,XT1614516.XT
28127,XT1614517.XT
28128,XT1614518.XT
28129,XT1614519.XT
28130,XT1614520.XT
28131,XT1614521.XT
28132,XT1614522.XT
28133,XT1614523.XT
28134,XT1614525.XT
28135,XT1614526.XT
28136,XT1614527.XT
28137,XT1614528.XT
28138,XT1614529.XT
28139,XT1614530.XT
28140,XT1614531.XT
28141,XT1614532.XT
28142,XT1614534.XT
28143,XT1614538.XT
28144,XT1614539.XT
28145,XT1614540.XT
28146,XT1614541.XT
28147,XT1614542.XT
28148,XT1614543.XT
28149,XT1614544.XT
28150,XT1614546.XT
28151,XT1614547.XT
28152,XT1614548.XT
28153,XT1614549.XT
28154,XT1614550.XT
28155,XT1614551.XT
28156,XT1614552.XT
28157,XT1614553.XT
28158,XT1614554.XT
28159,XT1614555.XT
28160,XT1614556.XT
28161,XT1614558.XT
28162,XT1614559.XT
28163,XT1614560.XT
28164,XT1614561.XT
28165,XT1614562.XT
28166,XT1614563.XT
28167,XT1614564.XT
28168,XT1614565.XT
28169,XT1614566.XT
28170,XT1614567.XT
28171,XT1614568.XT
28172,XT1614569.XT
28173,XT1614570.XT
28174,XT1614571.XT
28175,XT1614572.XT
28176,XT1614573.XT
28177,XT1614574.XT
28178,XT1614575.XT
28179,XT1614578.XT
28180,XT1614579.XT
28181,XT1614580.XT
28182,XT1614581.XT
28183,XT1614582.XT
28184,XT1614584.XT
28185,XT1614585.XT
28186,XT1614587.XT
28187,XT1614588.XT
28188,XT1614589.XT
28189,XT1614590.XT
28190,XT1614592.XT
28191,XT1614593.XT
28192,XT1614594.XT
28193,XT1614595.XT
28194,XT1614596.XT
28195,XT1614598.XT
28196,XT1614599.XT
28197,XT1614600.XT
28198,XT1614602.XT
28199,XT1614603.XT
28200,XT1614604.XT
28201,XT1614605.XT
28202,XT1614606.XT
28203,XT1614607.XT
28204,XT1614608.XT
28205,XT1614609.XT
28206,XT1614610.XT
28207,XT1614611.XT
28208,XT1614612.XT
28209,XT1614613.XT
28210,XT1614614.XT
28211,XT1614615.XT
28212,XT1614617.XT
28213,XT1614618.XT
28214,XT1614619.XT
28215,XT1614620.XT
28216,XT1614622.XT
28217,XT1614623.XT
28218,XT1614624.XT
28219,XT1614625.XT
28220,XT1614626.XT
28221,XT1614627.XT
28222,XT1614628.XT
28223,XT1614629.XT
28224,XT1614630.XT
28225,XT1614631.XT
28226,XT1614633.XT
28227,XT1614638.XT
28228,XT1614639.XT
28229,XT1614641.XT
28230,XT1614642.XT
28231,XT1614644.XT
28232,XT1614645.XT
28233,XT1614646.XT
28234,XT1614648.XT
28235,XT1614649.XT
28236,XT1614650.XT
28237,XT1614655.XT
28238,XT1614656.XT
28239,XT1614657.XT
28240,XT1614658.XT
28241,XT1614659.XT
28242,XT1614660.XT
28243,XT1614661.XT
28244,XT1614662.XT
28245,XT1614663.XT
28246,XT1614668.XT
28247,XT1614669.XT
28248,XT1614670.XT
28249,XT1614671.XT
28250,XT1614672.XT
28251,XT1614673.XT
28252,XT1614674.XT
28253,XT1614676.XT
28254,XT1614677.XT
28255,XT1614678.XT
28256,XT1614679.XT
28257,XT1614681.XT
28258,XT1614683.XT
28259,XT1614684.XT
28260,XT1614688.XT
28261,XT1614689.XT
28262,XT1614690.XT
28263,XT1614691.XT
28264,XT1614692.XT
28265,XT1614693.XT
28266,XT1614694.XT
28267,XT1614695.XT
28268,XT1614696.XT
28269,XT1614698.XT
28270,XT1614699.XT
28271,XT1614700.XT
28272,XT1614701.XT
28273,XT1614702.XT
28274,XT1614703.XT
28275,XT1614709.XT
28276,XT1614713.XT
28277,XT1614719.XT
28278,XT1614720.XT
28279,XT1614721.XT
28280,XT1614722.XT
28281,XT1614723.XT
28282,XT1614724.XT
28283,XT1614726.XT
28284,XT1614729.XT
28285,XT1614732.XT
28286,XT1614733.XT
28287,XT1614734.XT
28288,XT1614735.XT
28289,XT1614737.XT
28290,XT1614738.XT
28291,XT1614739.XT
28292,XT1614740.XT
28293,XT1614741.XT
28294,XT1614742.XT
28295,XT1614743.XT
28296,XT1614744.XT
28297,XT1614745.XT
28298,XT1614748.XT
28299,XT1614749.XT
28300,XT1614750.XT
28301,XT1614751.XT
28302,XT1614761.XT
28303,XT1614762.XT
28304,XT1614763.XT
28305,XT1614764.XT
28306,XT1614765.XT
28307,XT1614766.XT
28308,XT1614767.XT
28309,XT1614768.XT
28310,XT1614770.XT
28311,XT1614771.XT
28312,XT1614773.XT
28313,XT1614774.XT
28314,XT1614775.XT
28315,XT1614776.XT
28316,XT1614777.XT
28317,XT1614778.XT
28318,XT1614780.XT
28319,XT1614781.XT
28320,XT1614783.XT
28321,XT1614785.XT
28322,XT1614787.XT
28323,XT1614789.XT
28324,XT1614790.XT
28325,XT1614791.XT
28326,XT1614792.XT
28327,XT1614793.XT
28328,XT1614794.XT
28329,XT1614796.XT
28330,XT1614799.XT
28331,XT1614802.XT
28332,XT1614804.XT
28333,XT1614805.XT
28334,XT1614806.XT
28335,XT1614807.XT
28336,XT1614808.XT
28337,XT1614809.XT
28338,XT1614810.XT
28339,XT1614811.XT
28340,XT1614812.XT
28341,XT1614813.XT
28342,XT1614814.XT
28343,XT1614815.XT
28344,XT1614816.XT
28345,XT1614817.XT
28346,XT1614818.XT
28347,XT1614819.XT
28348,XT1614820.XT
28349,XT1614822.XT
28350,XT1614823.XT
28351,XT1614825.XT
28352,XT1614826.XT
28353,XT1614829.XT
28354,XT1614830.XT
28355,XT1614832.XT
28356,XT1614833.XT
28357,XT1614835.XT
28358,XT1614836.XT
28359,XT1614837.XT
28360,XT1614838.XT
28361,XT1614839.XT
28362,XT1614840.XT
28363,XT1614841.XT
28364,XT1614842.XT
28365,XT1614843.XT
28366,XT1614844.XT
28367,XT1614845.XT
28368,XT1614846.XT
28369,XT1614847.XT
28370,XT1614848.XT
28371,XT1614849.XT
28372,XT1614850.XT
28373,XT1614851.XT
28374,XT1614853.XT
28375,XT1614857.XT
28376,XT1614858.XT
28377,XT1614859.XT
28378,XT1614860.XT
28379,XT1614861.XT
28380,XT1614862.XT
28381,XT1614863.XT
28382,XT1614864.XT
28383,XT1614865.XT
28384,XT1614866.XT
28385,XT1614867.XT
28386,XT1614869.XT
28387,XT1614870.XT
28388,XT1614871.XT
28389,XT1614872.XT
28390,XT1614873.XT
28391,XT1614874.XT
28392,XT1614875.XT
28393,XT1614876.XT
28394,XT1614878.XT
28395,XT1614879.XT
28396,XT1614881.XT
28397,XT1614882.XT
28398,XT1614883.XT
28399,XT1614885.XT
28400,XT1614887.XT
28401,XT1614889.XT
28402,XT1614890.XT
28403,XT1614891.XT
28404,XT1614893.XT
28405,XT1614894.XT
28406,XT1614895.XT
28407,XT1614896.XT
28408,XT1614897.XT
28409,XT1614898.XT
28410,XT1614899.XT
28411,XT1614900.XT
28412,XT1614901.XT
28413,XT1614902.XT
28414,XT1614903.XT
28415,XT1614904.XT
28416,XT1614905.XT
28417,XT1614906.XT
28418,XT1614907.XT
28419,XT1614909.XT
28420,XT1614910.XT
28421,XT1614911.XT
28422,XT1614912.XT
28423,XT1614913.XT
28424,XT1614914.XT
28425,XT1614915.XT
28426,XT1614916.XT
28427,XT1614917.XT
28428,XT1614918.XT
28429,XT1614919.XT
28430,XT1614920.XT
28431,XT1614921.XT
28432,XT1614924.XT
28433,XT1614925.XT
28434,XT1614926.XT
28435,XT1614928.XT
28436,XT1614931.XT
28437,XT1614933.XT
28438,XT1614934.XT
28439,XT1614935.XT
28440,XT1614936.XT
28441,XT1614939.XT
28442,XT1614940.XT
28443,XT1614941.XT
28444,XT1614942.XT
28445,XT1614943.XT
28446,XT1614954.XT
28447,XT1614955.XT
28448,XT1614956.XT
28449,XT1614957.XT
28450,XT1614959.XT
28451,XT1614960.XT
28452,XT1614961.XT
28453,XT1614962.XT
28454,XT1614963.XT
28455,XT1614965.XT
28456,XT1614966.XT
28457,XT1614969.XT
28458,XT1614971.XT
28459,XT1614972.XT
28460,XT1614975.XT
28461,XT1614976.XT
28462,XT1614977.XT
28463,XT1614979.XT
28464,XT1614980.XT
28465,XT1614981.XT
28466,XT1614982.XT
28467,XT1614983.XT
28468,XT1614984.XT
28469,XT1614985.XT
28470,XT1614986.XT
28471,XT1614987.XT
28472,XT1614988.XT
28473,XT1614990.XT
28474,XT1614991.XT
28475,XT1614992.XT
28476,XT1614993.XT
28477,XT1614994.XT
28478,XT1614995.XT
28479,XT1614996.XT
28480,XT1615009.XT
28481,XT1615010.XT
28482,XT1615012.XT
28483,XT1615015.XT
28484,XT1615016.XT
28485,XT1615017.XT
28486,XT1615018.XT
28487,XT1615019.XT
28488,XT1615020.XT
28489,XT1615021.XT
28490,XT1615024.XT
28491,XT1615025.XT
28492,XT1615026.XT
28493,XT1615027.XT
28494,XT1615028.XT
28495,XT1615029.XT
28496,XT1615030.XT
28497,XT1615032.XT
28498,XT1615033.XT
28499,XT1615034.XT
28500,XT1615035.XT
28501,XT1615036.XT
28502,XT1615037.XT
28503,XT1615038.XT
28504,XT1615039.XT
28505,XT1615040.XT
28506,XT1615041.XT
28507,XT1615042.XT
28508,XT1615043.XT
28509,XT1615045.XT
28510,XT1615046.XT
28511,XT1615047.XT
28512,XT1615048.XT
28513,XT1615049.XT
28514,XT1615050.XT
28515,XT1615051.XT
28516,XT1615052.XT
28517,XT1615053.XT
28518,XT1615091.XT
28519,XT1615140.XT
28520,XT1615146.XT
28521,XT1615147.XT
28522,XT1615148.XT
28523,XT1615149.XT
28524,XT1615153.XT
28525,XT1615154.XT
28526,XT1615155.XT
28527,XT1615156.XT
28528,XT1615158.XT
28529,XT1615159.XT
28530,XT1615160.XT
28531,XT1615161.XT
28532,XT1615162.XT
28533,XT1615164.XT
28534,XT1615168.XT
28535,XT1615170.XT
28536,XT1615171.XT
28537,XT1615172.XT
28538,XT1615173.XT
28539,XT1615175.XT
28540,XT1615176.XT
28541,XT1615177.XT
28542,XT1615178.XT
28543,XT1615179.XT
28544,XT1615185.XT
28545,XT1615190.XT
28546,XT1615201.XT
28547,XT1615202.XT
28548,XT1615203.XT
28549,XT1615212.XT
28550,XT1615213.XT
28551,XT1615214.XT
28552,XT1615215.XT
28553,XT1615216.XT
28554,XT1615221.XT
28555,XT1615230.XT
28556,XT1615231.XT
28557,XT1615235.XT
28558,XT1615239.XT
28559,XT1615242.XT
28560,XT1615243.XT
28561,XT1615301.XT
28562,XT1615307.XT
28563,XT1615321.XT
28564,XT1615323.XT
28565,XT1615327.XT
28566,XT1615339.XT
28567,XT1615348.XT
28568,XT1615354.XT
28569,XT1615355.XT
28570,XT1615358.XT
28571,XT1615361.XT
28572,XT1615363.XT
28573,XT1615364.XT
28574,XT1615365.XT
28575,XT1615366.XT
28576,XT1615367.XT
28577,XT1615368.XT
28578,XT1615369.XT
28579,XT1615370.XT
28580,XT1615371.XT
28581,XT1615372.XT
28582,XT1615373.XT
28583,XT1615384.XT
28584,XT1615386.XT
28585,XT1615387.XT
28586,XT1615392.XT
28587,XT1615394.XT
28588,XT1615403.XT
28589,XT1615408.XT
28590,XT1615410.XT
28591,XT1615411.XT
28592,XT1615412.XT
28593,XT1615413.XT
28594,XT1615414.XT
28595,XT1615415.XT
28596,XT1615416.XT
28597,XT1615418.XT
28598,XT1615419.XT
28599,XT1615420.XT
28600,XT1615425.XT
28601,XT1615428.XT
28602,XT1615440.XT
28603,XT1615441.XT
28604,XT1615443.XT
28605,XT1615446.XT
28606,XT1615447.XT
28607,XT1615449.XT
28608,XT1615450.XT
28609,XT1615451.XT
28610,XT1615452.XT
28611,XT1615453.XT
28612,XT1615454.XT
28613,XT1615455.XT
28614,XT1615456.XT
28615,XT1615457.XT
28616,XT1615458.XT
28617,XT1615459.XT
28618,XT1615460.XT
28619,XT1615461.XT
28620,XT1615462.XT
28621,XT1615463.XT
28622,XT1615464.XT
28623,XT1615465.XT
28624,XT1615466.XT
28625,XT1615467.XT
28626,XT1615468.XT
28627,XT1615470.XT
28628,XT1615472.XT
28629,XT1615473.XT
28630,XT1615474.XT
28631,XT1615477.XT
28632,XT1615478.XT
28633,XT1615479.XT
28634,XT1615480.XT
28635,XT1615481.XT
28636,XT1615482.XT
28637,XT1615483.XT
28638,XT1615484.XT
28639,XT1615485.XT
28640,XT1615486.XT
28641,XT1615488.XT
28642,XT1615490.XT
28643,XT1615493.XT
28644,XT1615494.XT
28645,XT1615496.XT
28646,XT1615498.XT
28647,XT1615499.XT
28648,XT1615503.XT
28649,XT1615504.XT
28650,XT1615505.XT
28651,XT1615519.XT
28652,XT1615520.XT
28653,XT1615521.XT
28654,XT1615523.XT
28655,XT1615524.XT
28656,XT1615525.XT
28657,XT1615526.XT
28658,XT1615527.XT
28659,XT1615529.XT
28660,XT1615531.XT
28661,XT1615532.XT
28662,XT1615533.XT
28663,XT1615534.XT
28664,XT1615536.XT
28665,XT1615539.XT
28666,XT1615540.XT
28667,XT1615541.XT
28668,XT1615542.XT
28669,XT1615544.XT
28670,XT1615548.XT
28671,XT1615550.XT
28672,XT1615551.XT
28673,XT1615553.XT
28674,XT1615554.XT
28675,XT1615555.XT
